"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ATP2A22",2.98886198526255e-83,0.303309262806607,0.34,0.052,6.53185898259277e-79,"10","ATP2A2"
"EIF4A22",4.32680364145641e-83,0.270711791032132,0.869,0.225,9.45579667803883e-79,"10","EIF4A2"
"H2AZ12",2.37118082116093e-82,0.27232889464273,0.367,0.06,5.18197856656509e-78,"10","H2AZ1"
"RPS173",2.49198019743044e-82,0.858087921640437,0.958,0.286,5.44597352346447e-78,"10","RPS17"
"AL031595.33",2.88761125086356e-82,0.473043359728619,0.525,0.115,6.31058562763722e-78,"10","AL031595.3"
"ZFR",5.70676478560411e-82,0.316050628966741,0.274,0.036,1.24715637624592e-77,"10","ZFR"
"HSP90AA12",8.60533536357558e-82,0.37318009405795,0.911,0.246,1.88060999035581e-77,"10","HSP90AA1"
"OR52I12",1.09608822278556e-81,0.355427474931312,0.336,0.052,2.39539120207556e-77,"10","OR52I1"
"DFFA3",1.27258221204365e-81,0.349424654373903,0.475,0.095,2.78110116620018e-77,"10","DFFA"
"CSNK2A13",1.60474877305459e-81,0.30337047726372,0.633,0.16,3.5070179686335e-77,"10","CSNK2A1"
"PGM2L1",1.79006582294386e-81,0.318664558180173,0.425,0.079,3.91200984946151e-77,"10","PGM2L1"
"PKM3",2.033280468068e-81,0.66842248168858,0.934,0.278,4.44353113491581e-77,"10","PKM"
"ANKRD92",2.2987392128104e-81,0.323983064272229,0.386,0.066,5.02366467567585e-77,"10","ANKRD9"
"PIK3C2A1",2.40612748379788e-81,0.269554025794941,0.305,0.044,5.25835100309188e-77,"10","PIK3C2A"
"ABHD17A1",3.35066723277997e-81,0.281563569757754,0.278,0.037,7.32254817051734e-77,"10","ABHD17A"
"RPL222",3.98212407727052e-81,0.379677024282636,0.915,0.252,8.70253395846699e-77,"10","RPL22"
"ZFAND6",4.23688223043452e-81,0.259499016159081,0.274,0.036,9.2592824263916e-77,"10","ZFAND6"
"USO12",4.24160939019594e-81,0.315763527907041,0.34,0.054,9.26961316133421e-77,"10","USO1"
"ADAR1",4.39266414001667e-81,0.254283713469859,0.417,0.077,9.59972821159243e-77,"10","ADAR"
"THOC72",5.04455043126888e-81,0.306014349015582,0.305,0.044,1.1024360512495e-76,"10","THOC7"
"THAP41",5.60429746855552e-81,0.309804073107539,0.259,0.033,1.22476316877812e-76,"10","THAP4"
"SNX172",9.26522420873565e-81,0.254375737207715,0.328,0.05,2.02482209857709e-76,"10","SNX17"
"RPS183",1.44699741934376e-80,0.952602310185892,0.981,0.312,3.16226816023385e-76,"10","RPS18"
"LINC009633",6.45976843172999e-80,0.496341830202526,0.568,0.133,1.41171779307027e-75,"10","LINC00963"
"DIS3L3",7.87329567948408e-80,0.292453825716993,0.452,0.088,1.72063003779445e-75,"10","DIS3L"
"MAN1B1-DT3",8.07517649653758e-80,0.363396167081317,0.452,0.089,1.76474907155332e-75,"10","MAN1B1-DT"
"ATF6B",1.38074388829812e-79,0.298497138940311,0.32,0.049,3.01747769348671e-75,"10","ATF6B"
"RPL123",1.66803753919946e-79,0.681252934863712,0.931,0.276,3.64532923816649e-75,"10","RPL12"
"RICTOR1",2.33589057748352e-79,0.33883278317204,0.367,0.063,5.10485526803247e-75,"10","RICTOR"
"MAN1B1",3.72552660684548e-79,0.269629799885018,0.251,0.031,8.14176584660012e-75,"10","MAN1B1"
"ILF31",3.92051275568061e-79,0.259505263258053,0.347,0.057,8.5678885762644e-75,"10","ILF3"
"GADD45B1",5.44136922607316e-79,0.364090324210276,0.351,0.057,1.18915683066603e-74,"10","GADD45B"
"RPS29P31",6.077327062031e-79,0.353067910333051,0.274,0.037,1.32813905613626e-74,"10","RPS29P3"
"PHAX1",1.17148550022415e-78,0.33056021441567,0.313,0.047,2.56016441218986e-74,"10","PHAX"
"SMG1",1.47446522637097e-78,0.296811150545386,0.274,0.037,3.22229630571112e-74,"10","SMG1"
"CYP20A12",1.63257639830691e-78,0.376699241469138,0.375,0.066,3.56783246085992e-74,"10","CYP20A1"
"RPS202",3.27380891368635e-78,0.783741581436497,0.961,0.308,7.15458199997015e-74,"10","RPS20"
"DNAJC72",5.47821752139433e-78,0.254074399758395,0.467,0.096,1.19720965712552e-73,"10","DNAJC7"
"FAM153CP3",1.11738397913996e-77,0.766346976357401,0.888,0.272,2.44193094801248e-73,"10","FAM153CP"
"C1QTNF1",1.15185568698125e-77,0.33020656377871,0.286,0.04,2.51726541832883e-73,"10","C1QTNF1"
"SELENON1",1.55623475311809e-77,0.251117834793723,0.255,0.033,3.40099542946426e-73,"10","SELENON"
"RPL343",2.53888145450389e-77,0.736177598842443,0.965,0.287,5.5484715306728e-73,"10","RPL34"
"ACTG13",8.52003800170456e-77,1.13591213039444,1,0.401,1.86196910489251e-72,"10","ACTG1"
"SAMD4B2",9.01158487350203e-77,0.283140781874726,0.34,0.056,1.96939175825513e-72,"10","SAMD4B"
"CFAP298",4.61368763026671e-76,0.273389680959296,0.274,0.038,1.00827529471849e-71,"10","CFAP298"
"CHRNB1",1.91304132954385e-75,0.435251075672833,0.297,0.045,4.18076052158513e-71,"10","CHRNB1"
"RPL13A4",1.93350935650609e-75,1.02169688426167,0.988,0.417,4.22549134770841e-71,"10","RPL13A"
"RUNDC11",2.78225435782526e-75,0.380596740487693,0.313,0.05,6.08033867359133e-71,"10","RUNDC1"
"ACER33",5.9978954666783e-75,0.444784146782062,0.66,0.174,1.31078007528788e-70,"10","ACER3"
"AL157838.11",8.87388643824084e-75,0.322718661962621,0.293,0.044,1.93929914221315e-70,"10","AL157838.1"
"ATXN22",1.33487508857118e-74,0.395427404398776,0.355,0.062,2.91723601856345e-70,"10","ATXN2"
"SCAND1",1.6862438760647e-74,0.256696839767616,0.27,0.038,3.6851173667518e-70,"10","SCAND1"
"STK25",2.15508491399599e-74,0.262791866700363,0.255,0.034,4.70972257104683e-70,"10","STK25"
"RPLP23",3.60918820143765e-74,0.882109201135924,0.977,0.308,7.88751989542185e-70,"10","RPLP2"
"AC005840.1",3.93489860562713e-74,0.30390592593954,0.251,0.033,8.59932741273752e-70,"10","AC005840.1"
"PIGB1",4.2946027764217e-74,0.308596987704777,0.313,0.049,9.38542490759197e-70,"10","PIGB"
"CDK132",5.09739922640553e-74,0.271811906906218,0.328,0.054,1.11398562693866e-69,"10","CDK13"
"CUX1",5.61473868844323e-74,0.253245874751476,0.309,0.048,1.22704499297238e-69,"10","CUX1"
"ENO12",6.19114540482936e-74,0.738879046085181,0.981,0.316,1.35301291677141e-69,"10","ENO1"
"CD2263",6.89929557010756e-74,0.30223829950265,0.421,0.082,1.50777205389131e-69,"10","CD226"
"ZNF394",1.21769457299681e-73,0.354697581553322,0.263,0.036,2.66114971982723e-69,"10","ZNF394"
"TMEM2381",1.31588432402188e-73,0.291305707668147,0.251,0.033,2.87573360171741e-69,"10","TMEM238"
"RSPH3",1.83392622979198e-73,0.260819854827091,0.266,0.037,4.00786238258739e-69,"10","RSPH3"
"PDP21",2.00327644896139e-73,0.261118448611326,0.355,0.062,4.37796035156021e-69,"10","PDP2"
"OLFM42",2.5542818200287e-73,0.609941672619471,0.71,0.192,5.58212748949073e-69,"10","OLFM4"
"RPL36A3",2.88112162959469e-73,0.570045699924773,0.961,0.315,6.29640320931624e-69,"10","RPL36A"
"GDF152",4.46728965383816e-73,0.634360319889443,0.737,0.2,9.76281480949791e-69,"10","GDF15"
"ZNF3203",4.65224737719078e-73,0.611064780825151,0.544,0.134,1.01670214181127e-68,"10","ZNF320"
"SLC25A42",7.73842924308744e-73,0.259306163186388,0.317,0.051,1.69115632678433e-68,"10","SLC25A4"
"G6PC31",1.60259265429477e-72,0.29659877998882,0.274,0.04,3.50230598669579e-68,"10","G6PC3"
"IFT223",3.14824252662333e-72,0.466973831810766,0.537,0.132,6.88016921768263e-68,"10","IFT22"
"ME21",5.26154932127163e-72,0.274910796841762,0.394,0.076,1.1498589886707e-67,"10","ME2"
"AL158154.31",7.95919228860838e-72,0.298672295721101,0.297,0.046,1.73940188275248e-67,"10","AL158154.3"
"ARMC102",1.61015077125612e-71,0.463668947488485,0.564,0.138,3.51882349550312e-67,"10","ARMC10"
"ENY21",9.38238388035325e-71,0.255041567790236,0.293,0.046,2.0504261732124e-66,"10","ENY2"
"TFDP21",1.26160549208233e-70,0.274420186479812,0.359,0.065,2.75711264239673e-66,"10","TFDP2"
"DGKH1",1.3118836477735e-70,0.298044547096149,0.251,0.035,2.8669905238442e-66,"10","DGKH"
"RPL7P11",1.50665174061406e-70,0.368030652175388,0.359,0.065,3.29263671393798e-66,"10","RPL7P1"
"PPP1R12A",2.14578216570068e-70,0.251442917538339,0.251,0.035,4.68939234492226e-66,"10","PPP1R12A"
"IFIT33",4.55476711693897e-70,0.50156138355533,0.471,0.105,9.95398805735843e-66,"10","IFIT3"
"GAPDH4",4.73330442901372e-70,1.03196430105658,0.985,0.387,1.03441634991666e-65,"10","GAPDH"
"UBA522",5.24723391432976e-70,0.387340351583297,0.934,0.277,1.14673049963763e-65,"10","UBA52"
"DSTYK2",7.65421531174341e-70,0.272291922892178,0.359,0.066,1.67275221422841e-65,"10","DSTYK"
"AL096700.12",7.86994952815251e-70,0.379331991570975,0.371,0.069,1.71989876988245e-65,"10","AL096700.1"
"RPS13P2",9.95155038455915e-70,0.301779303043465,0.251,0.035,2.17481182104156e-65,"10","RPS13P2"
"TPI11",9.87363980516309e-69,0.358342924234311,0.919,0.276,2.15778524302034e-64,"10","TPI1"
"EEF1A15",2.20089874488309e-68,0.932755262543671,1,0.683,4.80984411706751e-64,"10","EEF1A1"
"CCNDBP13",2.65749463844823e-68,0.631916875870504,0.483,0.117,5.80768878286476e-64,"10","CCNDBP1"
"PRMT1",9.8010679899285e-68,0.26130081272781,0.486,0.114,2.14192539851897e-63,"10","PRMT1"
"AC022034.11",1.05607624265497e-67,0.391847078910888,0.324,0.057,2.30794902069817e-63,"10","AC022034.1"
"SMAGP1",1.94513020253531e-67,0.303141608959889,0.305,0.051,4.25088754462067e-63,"10","SMAGP"
"RBBP53",3.50214756665834e-67,0.351078734593398,0.494,0.115,7.65359329217514e-63,"10","RBBP5"
"RPL303",1.13018218228205e-66,0.471431666265308,0.915,0.267,2.46990014115918e-62,"10","RPL30"
"GVQW31",1.21898451581938e-66,0.368193262233846,0.324,0.058,2.66396876087168e-62,"10","GVQW3"
"CACNA1D3",1.34441504480233e-66,0.279358630242662,0.514,0.125,2.93808463891102e-62,"10","CACNA1D"
"AC138207.72",1.49885491159293e-66,0.309617847744059,0.367,0.071,3.27559752379518e-62,"10","AC138207.7"
"ALDH6A13",4.79560539489764e-66,0.28482401266797,0.405,0.084,1.04803160300093e-61,"10","ALDH6A1"
"NPFFR11",4.93377819758088e-66,0.281501866869953,0.274,0.043,1.07822788729933e-61,"10","NPFFR1"
"RPS83",5.17836974972343e-66,0.937972552978712,0.985,0.383,1.13168092510456e-61,"10","RPS8"
"RPL13AP73",1.18175105394079e-65,0.399425856098556,0.849,0.272,2.5825987532822e-61,"10","RPL13AP7"
"ZMAT33",1.2040683453262e-65,0.348625461892791,0.606,0.167,2.63137096187587e-61,"10","ZMAT3"
"ANKLE21",6.60388662377229e-65,0.357742945449155,0.328,0.06,1.4432133827592e-60,"10","ANKLE2"
"SPPL2A3",8.31759778636336e-65,0.429109682217527,0.498,0.125,1.81772782023185e-60,"10","SPPL2A"
"TMBIM61",6.0691920582019e-64,0.323751586651472,0.961,0.305,1.32636123239944e-59,"10","TMBIM6"
"RNF412",1.55389589224427e-63,0.266230606827028,0.375,0.076,3.39588408291062e-59,"10","RNF41"
"KANSL11",5.3227274156916e-63,0.252582327799608,0.255,0.039,1.16322884942524e-58,"10","KANSL1"
"KCNQ1OT12",5.79845431250176e-63,0.282539932096557,0.375,0.076,1.26719420545413e-58,"10","KCNQ1OT1"
"RPS73",8.49120943439445e-63,0.617252618086043,0.965,0.403,1.85566890979256e-58,"10","RPS7"
"PTRH12",3.25637019764475e-62,0.394506900378206,0.344,0.068,7.11647142993285e-58,"10","PTRH1"
"AC008079.12",2.03220839903046e-61,0.33259892495177,0.367,0.076,4.44118823524117e-57,"10","AC008079.1"
"ZNF8443",7.83406857832542e-61,0.320930464845467,0.402,0.088,1.71205734710724e-56,"10","ZNF844"
"LTBR3",9.6591437624015e-61,0.389384583764068,0.537,0.147,2.11090927783522e-56,"10","LTBR"
"PNPT12",1.30892845664512e-60,0.286532811115336,0.347,0.07,2.86053224915224e-56,"10","PNPT1"
"SEMA3E3",2.03571913925962e-60,0.728320598126789,0.653,0.222,4.44886060693797e-56,"10","SEMA3E"
"AP002001.12",5.02399755296387e-60,0.280920447205175,0.39,0.084,1.09794442522472e-55,"10","AP002001.1"
"PLCE12",4.392950556116e-58,0.252600831666771,0.444,0.106,9.6003541453359e-54,"10","PLCE1"
"APOL1",4.41745766777651e-58,0.643759744710881,0.313,0.061,9.65391198715879e-54,"10","APOL1"
"KCNMB12",8.70804343848534e-58,0.287631004226076,0.336,0.068,1.90305581304659e-53,"10","KCNMB1"
"RPL10A3",2.01737494036032e-56,0.542643563482745,0.958,0.357,4.40877119466344e-52,"10","RPL10A"
"AK12",4.31881713855147e-56,0.482787517203297,0.39,0.09,9.43834297459038e-52,"10","AK1"
"P3H42",4.8197669223946e-56,0.278141866872331,0.34,0.07,1.05331186322012e-51,"10","P3H4"
"NDRG12",5.18984278178849e-55,0.535057601306112,0.737,0.235,1.13418824153206e-50,"10","NDRG1"
"TYRO31",7.92357539117489e-55,0.254990666832335,0.355,0.077,1.73161816598736e-50,"10","TYRO3"
"SRP192",2.66234548397404e-54,0.289298438836558,0.332,0.07,5.81828982067687e-50,"10","SRP19"
"C11orf12",5.46550095535431e-54,0.293816835394514,0.305,0.06,1.19443057878313e-49,"10","C11orf1"
"AC092933.11",6.85659374547824e-54,0.300361614631148,0.263,0.047,1.49843999713681e-49,"10","AC092933.1"
"CBR3-AS12",1.7567282919235e-52,0.274642776487383,0.317,0.066,3.83915400916962e-48,"10","CBR3-AS1"
"GABPB1-AS13",5.74306439275398e-52,0.270881476495102,0.471,0.14,1.25508929239246e-47,"10","GABPB1-AS1"
"CEBPZOS2",2.63859355989359e-51,0.333067594859437,0.371,0.087,5.76638236579145e-47,"10","CEBPZOS"
"AL360020.12",3.13014656273428e-51,0.320534951309529,0.297,0.06,6.8406222981995e-47,"10","AL360020.1"
"GABPB21",1.48026495409701e-50,0.269180854237595,0.266,0.051,3.2349710306836e-46,"10","GABPB2"
"CCDC1423",2.5422783341421e-50,0.314275543913322,0.467,0.129,5.55589507143415e-46,"10","CCDC142"
"RPS52",1.15999921570983e-49,0.250532564595329,0.946,0.32,2.53506228601225e-45,"10","RPS5"
"OR4D91",1.46607302112978e-49,0.269463802975101,0.266,0.051,3.20395598037703e-45,"10","OR4D9"
"AC243919.13",2.22307963761227e-48,0.592136842384383,0.938,0.362,4.85831824003786e-44,"10","AC243919.1"
"HSPB12",5.67393773105395e-48,0.473977674430038,0.977,0.38,1.23998235174453e-43,"10","HSPB1"
"RPS193",1.3440308393358e-47,0.679614075958583,0.981,0.4,2.93724499628445e-43,"10","RPS19"
"POMGNT11",9.68649667609269e-47,0.250719531995583,0.259,0.051,2.1168869835933e-42,"10","POMGNT1"
"TPT13",1.18000279141603e-46,0.762375179517217,0.996,0.572,2.57877810036059e-42,"10","TPT1"
"LRRC23",4.08906549860893e-46,0.306686884313499,0.317,0.072,8.93624374065995e-42,"10","LRRC2"
"RPL103",1.00823217050958e-45,0.666118700160085,1,0.519,2.20339058543164e-41,"10","RPL10"
"SLC16A1-AS12",1.4442779033334e-45,0.287663936343644,0.266,0.054,3.15632492994481e-41,"10","SLC16A1-AS1"
"CD592",5.94234785333499e-45,0.460078424463322,0.961,0.403,1.29864069986783e-40,"10","CD59"
"AC125807.12",9.04654663029594e-45,0.270893618907454,0.328,0.076,1.97703230058487e-40,"10","AC125807.1"
"RPL18A2",2.1958011963382e-44,0.432013860013628,0.981,0.451,4.7987039344775e-40,"10","RPL18A"
"RPL23A3",5.82784328534984e-44,0.45945885844548,0.981,0.389,1.27361687158035e-39,"10","RPL23A"
"RPL73",1.63281767326155e-43,0.428520678966063,0.965,0.389,3.56835974314578e-39,"10","RPL7"
"RPS63",1.5357065933089e-42,0.540302358604913,0.973,0.365,3.35613318901726e-38,"10","RPS6"
"AL022322.23",4.94764085816183e-42,0.38576832018937,0.51,0.187,1.08125743314269e-37,"10","AL022322.2"
"ZNF4451",7.16977822169685e-42,0.259192831393934,0.317,0.077,1.56688333256963e-37,"10","ZNF445"
"RPL264",1.39532519193973e-41,0.517256538897234,0.973,0.393,3.04934367446508e-37,"10","RPL26"
"PSAP2",1.91777622307326e-41,0.445230603581373,0.985,0.383,4.1911081579043e-37,"10","PSAP"
"GABARAP2",8.55464328810682e-41,0.257998240226136,0.934,0.34,1.86953174418286e-36,"10","GABARAP"
"ACTB3",9.3257302135857e-41,0.660607930232191,0.985,0.47,2.03804508087702e-36,"10","ACTB"
"RPS123",9.34189033703554e-41,0.595148878475881,0.985,0.477,2.04157671425575e-36,"10","RPS12"
"RPL312",2.9793751998398e-39,0.276261204360647,0.973,0.362,6.51112656172989e-35,"10","RPL31"
"AC027290.33",1.78499778928722e-38,0.385648172220636,0.409,0.136,3.9009341687083e-34,"10","AC027290.3"
"TMEM106B",2.869299080154e-38,0.270743390454065,0.382,0.117,6.27056620976854e-34,"10","TMEM106B"
"AC135012.12",3.32781093319848e-38,0.309299843270295,0.274,0.065,7.27259801341197e-34,"10","AC135012.1"
"RPS113",1.88806537947518e-37,0.552118140972248,0.981,0.379,4.12617808030506e-33,"10","RPS11"
"MIF3",4.06269505525742e-36,0.669994175690063,0.981,0.449,8.87861377375957e-32,"10","MIF"
"MTATP6P12",9.83298595670142e-35,0.312997815551867,0.973,0.463,2.14890075097753e-30,"10","MTATP6P1"
"RPL64",1.5484536939186e-33,0.367681947509995,0.958,0.427,3.38399070268971e-29,"10","RPL6"
"RPL174",6.83742984817682e-32,0.289366810473846,0.969,0.431,1.49425191902056e-27,"10","RPL17"
"IER33",2.89436182353599e-31,0.503198551280999,0.969,0.487,6.32533832915556e-27,"10","IER3"
"EIF12",8.36438325508029e-31,0.343366911813052,0.988,0.417,1.82795231656525e-26,"10","EIF1"
"EEF1G3",1.71519115663094e-30,0.489456350915398,0.981,0.434,3.74837875370125e-26,"10","EEF1G"
"SERPINA12",4.35099686680682e-29,0.800199838870594,0.946,0.513,9.50866855271962e-25,"10","SERPINA1"
"RN7SL602P1",6.05451010182978e-29,0.252760327270739,0.293,0.087,1.32315263765388e-24,"10","RN7SL602P"
"B2M4",4.48450648014259e-28,0.615927849051759,1,0.611,9.80044046170363e-24,"10","B2M"
"FTL3",8.14050893140114e-28,0.569373420448277,0.985,0.467,1.77902682186841e-23,"10","FTL"
"RPL313",2.75188790275991e-26,0.413430672155751,0.988,0.447,6.0139758226915e-22,"10","RPL3"
"RPL134",1.03254183925057e-25,0.419409278011527,0.996,0.527,2.2565169354982e-21,"10","RPL13"
"RPL233",2.06999858505366e-25,0.304639703183993,0.985,0.441,4.52377490777627e-21,"10","RPL23"
"DNAJC21",1.17939494035196e-22,0.305382762380986,0.274,0.099,2.57744970264518e-18,"10","DNAJC21"
"HLA-A3",3.64938825335127e-22,0.439365767156593,0.988,0.518,7.97537308887386e-18,"10","HLA-A"
"NABP13",8.06268456144601e-22,0.368807815408583,0.436,0.198,1.76201908405841e-17,"10","NABP1"
"MT-RNR12",9.04679310523198e-21,0.458743345317881,1,0.619,1.9770861652174e-16,"10","MT-RNR1"
"ALDOB",0,3.96741330060326,0.931,0.035,0,"11","ALDOB"
"CELA3A1",0,3.67263705236287,0.94,0.057,0,"11","CELA3A"
"CTRB1",0,3.36206041661648,0.94,0.033,0,"11","CTRB1"
"CELA3B",0,3.15185672705769,0.853,0.029,0,"11","CELA3B"
"DUOXA21",0,3.15017463991907,0.897,0.032,0,"11","DUOXA2"
"ANPEP1",0,3.09376846662278,0.871,0.024,0,"11","ANPEP"
"SLC6A8",0,2.86100922143918,0.836,0.023,0,"11","SLC6A8"
"C15orf481",0,2.85680203962045,0.931,0.059,0,"11","C15orf48"
"PNLIP",0,2.69823253807849,0.767,0.01,0,"11","PNLIP"
"ALB",0,2.69781913692061,0.578,0.015,0,"11","ALB"
"PLA2G1B",0,2.66954709911274,0.845,0.044,0,"11","PLA2G1B"
"CLPS",0,2.59969740031911,0.793,0.023,0,"11","CLPS"
"GSTA1",0,2.55227604980334,0.836,0.028,0,"11","GSTA1"
"MUC11",0,2.45445441388115,0.828,0.028,0,"11","MUC1"
"CPA2",0,2.45386106523792,0.819,0.013,0,"11","CPA2"
"GATM1",0,2.34440999154606,0.862,0.028,0,"11","GATM"
"CTRC",0,2.26588228449791,0.759,0.011,0,"11","CTRC"
"SYCN",0,2.01224898784481,0.638,0.005,0,"11","SYCN"
"CELA2A",0,1.99545505455004,0.569,0.008,0,"11","CELA2A"
"UBD1",0,1.85022019749614,0.612,0.021,0,"11","UBD"
"MGST1",0,1.84449609007052,0.776,0.013,0,"11","MGST1"
"PRSS31",0,1.82925490560384,0.724,0.032,0,"11","PRSS3"
"CEL",0,1.77538998794571,0.595,0.003,0,"11","CEL"
"AKR1C31",0,1.75674866971113,0.603,0.013,0,"11","AKR1C3"
"RNASE1",0,1.68017269967463,0.603,0.02,0,"11","RNASE1"
"KLK1",0,1.64617712060715,0.698,0.005,0,"11","KLK1"
"PDIA2",0,1.64250335576818,0.647,0.003,0,"11","PDIA2"
"YBX31",0,1.62552952733068,0.862,0.044,0,"11","YBX3"
"FAM3B1",0,1.62055211952083,0.759,0.026,0,"11","FAM3B"
"FAM13A",0,1.49704740388163,0.621,0.02,0,"11","FAM13A"
"EIF4EBP11",0,1.49482373245285,0.733,0.035,0,"11","EIF4EBP1"
"AOX1",0,1.46785418667915,0.621,0.011,0,"11","AOX1"
"SERPINA41",0,1.45725735660006,0.707,0.015,0,"11","SERPINA4"
"RARRES2",0,1.43950346337819,0.526,0.004,0,"11","RARRES2"
"AZGP1",0,1.35218156132398,0.603,0.004,0,"11","AZGP1"
"MXRA5",0,1.26584726134014,0.491,0.008,0,"11","MXRA5"
"CA91",0,1.25613832815654,0.517,0.012,0,"11","CA9"
"BCAT1",0,1.25462327398255,0.655,0.013,0,"11","BCAT1"
"TC2N1",0,1.22568021726094,0.664,0.027,0,"11","TC2N"
"GJB11",0,1.21388907112386,0.638,0.019,0,"11","GJB1"
"LGALS2",0,1.19734369675591,0.388,0.003,0,"11","LGALS2"
"REG3G",0,1.14248944463176,0.328,0.002,0,"11","REG3G"
"HHLA2",0,1.10639677125326,0.552,0.011,0,"11","HHLA2"
"MT1G",0,1.09806208281972,0.405,0.008,0,"11","MT1G"
"DPEP1",0,1.03561453182036,0.526,0.003,0,"11","DPEP1"
"LINC02532",0,1.00253772212029,0.483,0.013,0,"11","LINC02532"
"B3GNT7",0,0.994036866728409,0.474,0.007,0,"11","B3GNT7"
"AL365226.1",0,0.980460546844206,0.336,0.002,0,"11","AL365226.1"
"C4A",0,0.942187457363867,0.612,0.015,0,"11","C4A"
"C4B",0,0.941506312970719,0.612,0.016,0,"11","C4B"
"CXCL17",0,0.933486472006624,0.448,0.008,0,"11","CXCL17"
"SLC38A5",0,0.880052501382907,0.302,0.002,0,"11","SLC38A5"
"SLC39A5",0,0.842877000616616,0.414,0.003,0,"11","SLC39A5"
"TMEM97",0,0.823597623405389,0.44,0.009,0,"11","TMEM97"
"ATP10B",0,0.727008862854994,0.422,0.009,0,"11","ATP10B"
"TCEA3",0,0.726826163849667,0.397,0.009,0,"11","TCEA3"
"NIBAN1",0,0.67380372854332,0.353,0.005,0,"11","NIBAN1"
"AC087482.1",0,0.648099366302861,0.302,0.002,0,"11","AC087482.1"
"AP003498.3",0,0.6423991994651,0.284,0.002,0,"11","AP003498.3"
"ARHGDIG",0,0.529302127145856,0.284,0.004,0,"11","ARHGDIG"
"CUZD1",0,0.524836435818266,0.302,0.003,0,"11","CUZD1"
"AC073585.2",0,0.425594755630595,0.259,0.002,0,"11","AC073585.2"
"AC129507.1",0,0.40378210412413,0.293,0.004,0,"11","AC129507.1"
"ANXA10",2.30663596833158e-299,0.567125123992052,0.259,0.004,5.04092224519182e-295,"11","ANXA10"
"OAF1",9.6140836900335e-298,1.16566644324512,0.517,0.017,2.10106184961992e-293,"11","OAF"
"TRIB2",3.96266779918022e-294,0.841928029880334,0.56,0.021,8.66001420832846e-290,"11","TRIB2"
"PRSS11",3.41233255718612e-293,3.58408306888094,0.957,0.068,7.45731157047454e-289,"11","PRSS1"
"LDHB",4.25237654207515e-288,1.15406557373413,0.664,0.031,9.29314369505103e-284,"11","LDHB"
"NR5A21",4.36057412500524e-288,0.779461487987333,0.422,0.012,9.52959869278645e-284,"11","NR5A2"
"AC079163.2",1.49806425318326e-282,0.583331613474235,0.25,0.004,3.2738696189067e-278,"11","AC079163.2"
